@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {border,not-border}

@data
0.728545,1.332383,2.720831,-2.782279,0.161307,0.492454,-3.274733,-0.046869,54.929516,7.095849,0.726052,1.325879,2.669382,-2.743695,0.193638,0.46572,-3.209415,-0.047179,50.838005,6.753312,0.711453,1.270156,2.342696,-2.469744,0.299195,0.330831,-2.800575,-0.051628,29.905621,4.902854,0.014599,0.676143,1.082163,1.698566,-1.842481,0.247918,0.174903,-2.017384,-0.075996,8.157763,2.403063,0.049909,0.03531,0.59104,0.676011,0.874299,-1.026142,0.141904,-0.02045,-1.005692,-0.099692,0.511058,0.48535,0.135013,0.120413,0.085103,0.454053,0.300323,0.23429,-0.300315,0.017319,-0.047902,-0.252414,-0.181498,0.001886,0.020913,0.271999,0.2574,0.22209,0.136987,0.557082,0.704171,0.488046,5.570815,0.06444,0.542472,border
0.765686,0.080466,3.217493,-4.46508,4.780907,-1.594845,-2.870235,-0.170983,16.214918,0.81331,0.763191,0.079377,3.188838,-4.423801,4.690546,-1.576357,-2.847444,-0.161045,15.809273,0.807831,0.744812,0.066887,2.986841,-4.130394,4.064096,-1.431253,-2.699141,-0.116669,13.71242,0.803769,0.018379,0.684654,0.077424,2.357317,-3.222531,2.411211,-1.003046,-2.219485,-0.085383,7.683253,0.739862,0.078537,0.060158,0.54438,0.171925,1.062789,-1.43427,0.463466,-0.398336,-1.035933,-0.057836,0.418142,0.203265,0.218811,0.200432,0.140274,0.395805,0.186389,0.181737,-0.24716,0.014021,-0.073567,-0.173592,-0.058213,0.000306,0.005003,0.367386,0.349007,0.288849,0.148575,0.486593,0.552795,0.418647,4.865933,0.050993,0.46928,border
0.746906,0.344362,2.617706,-3.54268,2.839633,-0.999314,-2.543366,-1.443401,14.96091,1.192049,0.743119,0.336404,2.563452,-3.477385,2.75195,-1.002347,-2.475038,-1.444155,13.112904,1.084409,0.722268,0.28648,2.271914,-3.132943,2.323001,-1.05494,-2.078003,-1.447967,5.136642,0.523328,0.020851,0.675127,0.170605,1.803607,-2.547432,1.617493,-1.175129,-1.372303,-1.284397,0.126147,0.019439,0.067992,0.047141,0.557853,0.070633,0.916518,-1.280599,0.399904,-0.498316,-0.782282,-0.054904,0.066119,0.040318,0.185266,0.164415,0.117274,0.417823,0.166143,0.188056,-0.257445,0.015454,-0.081486,-0.17596,-0.034756,0.000296,0.004463,0.325296,0.304445,0.257304,0.14003,0.502329,0.559418,0.454225,5.023292,0.030442,0.503543,border
0.642189,0.344624,2.3413,-1.809356,-1.106198,1.057281,-2.866637,1.54666,25.203335,7.698564,0.64131,0.343286,2.298867,-1.771962,-1.074586,1.042515,-2.814476,1.546937,23.354782,7.438189,0.633806,0.330501,2.017036,-1.541153,-0.847994,0.92753,-2.468683,1.549124,13.697806,5.767129,0.007504,0.611156,0.270181,1.405171,-1.183373,-0.287567,0.537614,-1.720987,1.550974,3.571844,2.55064,0.030153,0.022649,0.553492,0.06665,0.604496,-0.712442,0.070975,-0.021801,-0.690641,1.540249,0.113531,0.223673,0.087817,0.080313,0.057664,0.454235,0.126628,0.185782,-0.259007,0.016284,-0.098278,-0.160728,0.03445,0.000131,0.00195,0.187075,0.179571,0.156921,0.099258,0.518573,0.589789,0.44491,5.18573,0.044552,0.524517,border
0.604872,0.289439,2.217125,-1.388683,-1.493923,1.293639,-2.682322,1.561774,15.242654,7.904134,0.603595,0.284491,2.186107,-1.359198,-1.466261,1.28413,-2.643328,1.560125,14.248161,7.712464,0.596496,0.259045,1.975828,-1.159176,-1.281246,1.218838,-2.378014,1.551995,8.691889,6.468672,0.0071,0.580162,0.21566,1.475154,-0.758803,-0.801124,0.995422,-1.754225,1.54807,2.176614,3.780278,0.023433,0.016333,0.545914,0.061312,0.627408,-0.428333,-0.105327,0.335732,-0.764065,1.542541,0.110958,0.604777,0.057681,0.050582,0.034248,0.46882,0.108217,0.18346,-0.257356,0.016281,-0.105158,-0.152198,0.103142,0.000073,0.001106,0.134775,0.127675,0.111342,0.077094,0.524145,0.632311,0.425511,5.241448,0.069854,0.530999,border
0.573963,0.179402,2.16892,-1.060971,-1.789478,1.504652,-2.565623,-1.563819,9.324482,8.283572,0.573799,0.177303,2.136778,-1.034433,-1.747993,1.490521,-2.524954,-1.565617,8.626784,8.062022,0.570455,0.163569,1.94938,-0.853593,-1.535842,1.426847,-2.28044,1.565089,5.00708,6.87199,0.003344,0.558897,0.126641,1.560276,-0.464316,-1.110251,1.293718,-1.758034,1.552078,1.003912,4.656594,0.014902,0.011558,0.54132,0.0355,0.725947,-0.211786,-0.241416,0.604922,-0.816708,1.544753,0.045325,1.010515,0.032479,0.029135,0.017577,0.481151,0.090469,0.184072,-0.258911,0.016563,-0.109664,-0.149247,0.18941,0.000053,0.000783,0.092648,0.089304,0.077746,0.060169,0.530678,0.669198,0.412791,5.306778,0.091709,0.532032,border
0.570457,0.111679,2.148093,-0.813826,-1.976068,1.662698,-2.476524,-1.566664,5.673758,8.566583,0.568342,0.106333,2.130205,-0.770054,-1.972438,1.674431,-2.444485,-1.567652,5.030119,8.482734,0.559152,0.076467,2.0133,-0.544403,-1.878539,1.703973,-2.248376,1.567643,2.314844,7.810532,0.00919,0.551265,0.050688,1.655135,-0.265323,-1.335121,1.512161,-1.777484,1.556113,0.380906,5.41088,0.017077,0.007887,0.543312,0.058604,0.803061,-0.0931,-0.318524,0.754313,-0.847413,1.545675,0.011118,1.282763,0.02503,0.01584,0.007953,0.491276,0.072674,0.189486,-0.266405,0.01751,-0.111641,-0.154764,0.230137,0.000066,0.00093,0.077066,0.067875,0.059988,0.052035,0.538989,0.694787,0.407115,5.389894,0.105759,0.529642,border
0.561685,0.146151,2.369698,-0.222881,-2.785246,2.254004,-2.476886,1.5503,0.555908,11.190659,0.562274,0.147196,2.34492,-0.232121,-2.724483,2.224005,-2.456126,1.551218,0.590087,10.951812,0.563659,0.153775,2.178745,-0.266724,-2.338963,2.037697,-2.304421,1.555731,0.67065,9.426993,-0.001385,0.560424,0.152965,1.725866,-0.203272,-1.469372,1.618655,-1.821928,1.555146,0.244563,5.918806,0.00185,0.003235,0.55388,0.122228,0.812128,-0.088951,-0.326284,0.765787,-0.854738,1.544174,0.010389,1.31305,0.008394,0.009778,0.006543,0.499133,0.053862,0.200826,-0.281211,0.019341,-0.11132,-0.169891,0.202368,0.000136,0.001715,0.063141,0.064525,0.06129,0.054747,0.550213,0.706009,0.415067,5.502127,0.109306,0.539369,border
0.591398,0.370134,2.475565,-0.194806,-3.056707,2.378963,-2.573769,1.527491,0.465441,12.264777,0.591825,0.364798,2.441686,-0.228455,-2.965001,2.326284,-2.554739,1.529406,0.621719,11.912195,0.593063,0.337355,2.229536,-0.384729,-2.416216,2.022684,-2.407413,1.53947,1.452464,9.812879,-0.001238,0.588109,0.289718,1.707191,-0.353396,-1.396387,1.513041,-1.866437,1.547259,0.71317,5.710437,0.003716,0.004954,0.573175,0.183373,0.747063,-0.204355,-0.258738,0.63155,-0.835905,1.53833,0.044964,1.076712,0.018651,0.019889,0.014935,0.50452,0.033077,0.218382,-0.30303,0.022025,-0.108348,-0.194682,0.154601,0.000342,0.003727,0.087305,0.088543,0.083589,0.068654,0.565692,0.701464,0.441977,5.65692,0.100022,0.56143,border
0.657056,0.538144,2.233742,-1.168521,-1.825877,1.49768,-2.666201,1.514259,11.836946,8.66895,0.655482,0.531148,2.216431,-1.154308,-1.803784,1.490159,-2.644467,1.514026,11.389006,8.547564,0.648115,0.487411,2.085243,-1.057039,-1.626605,1.423883,-2.480922,1.516599,8.518262,7.623752,0.007367,0.632782,0.401629,1.586195,-0.734516,-0.991902,1.133928,-1.868445,1.530499,2.431656,4.507121,0.0227,0.015333,0.599398,0.223617,0.647218,-0.431274,-0.117184,0.356522,-0.787796,1.523299,0.121778,0.654732,0.056084,0.048717,0.033385,0.507101,0.010845,0.241184,-0.329828,0.025257,-0.102628,-0.227199,0.116248,0.000844,0.007759,0.148381,0.141014,0.125681,0.092297,0.583509,0.689629,0.468391,5.835089,0.079284,0.583337,border
0.72353,0.572421,2.189559,-2.219219,0.024538,0.4439,-2.663119,1.439189,23.771599,4.826784,0.723044,0.568194,2.166553,-2.171043,-0.028488,0.468084,-2.639127,1.443581,22.753515,4.827381,0.715988,0.539831,2.001091,-1.866701,-0.283217,0.586097,-2.452797,1.469605,16.089792,4.617438,0.007056,0.68873,0.45741,1.453994,-1.281596,-0.242604,0.502204,-1.7838,1.498398,4.291672,2.612907,0.034314,0.027259,0.628863,0.2285,0.624171,-0.744788,0.081596,-0.034516,-0.710272,1.478399,0.126653,0.228324,0.094181,0.087125,0.059866,0.506437,0.021126,0.266684,-0.358092,0.028498,-0.094667,-0.263425,0.090248,0.001826,0.01424,0.216606,0.209551,0.182292,0.122426,0.601801,0.67291,0.512463,6.018005,0.050589,0.600354,border
0.796634,0.509822,2.16557,-2.633759,1.053959,-0.150507,-2.483252,1.336198,18.873686,2.720851,0.794735,0.509397,2.143575,-2.610656,1.049251,-0.161099,-2.449557,1.3475,17.846586,2.61852,0.78302,0.503408,1.986518,-2.445258,0.988113,-0.215942,-2.229316,1.400081,12.119041,2.026837,0.011716,0.746974,0.434952,1.481387,-1.905298,0.708516,-0.321739,-1.583559,1.415367,2.889953,0.796095,0.047762,0.036046,0.656298,0.187716,0.780616,-1.099945,0.299077,-0.467595,-0.63235,1.076998,0.016421,0.013572,0.138437,0.126722,0.090676,0.502042,0.052053,0.290948,-0.383319,0.031082,-0.08534,-0.297979,0.073131,0.003322,0.022608,0.292694,0.280978,0.244932,0.154256,0.617532,0.647813,0.57303,6.175323,0.022201,0.620497,border
0.849743,0.419958,2.117088,-2.954918,2.113373,-1.104598,-1.850321,1.266383,2.427819,0.278051,0.848774,0.416313,2.120848,-2.963568,2.130461,-1.120611,-1.842957,1.246341,2.291349,0.260892,0.839723,0.392213,2.109048,-2.962693,2.150445,-1.184894,-1.777799,1.101771,1.542812,0.175768,0.009052,0.79648,0.319448,1.794283,-2.528845,1.578774,-1.064471,-1.464374,0.6273,0.511354,0.079961,0.052294,0.043243,0.67549,0.097597,1.04486,-1.433197,0.47988,-0.457239,-0.975958,0.139859,0.276342,0.134535,0.173285,0.164233,0.12099,0.493452,0.086829,0.309335,-0.400668,0.032364,-0.075679,-0.32499,0.061835,0.004989,0.031078,0.355322,0.34627,0.303028,0.182037,0.626748,0.691142,0.574364,6.267477,0.038095,0.627614,border
0.892844,0.200307,2.745588,-3.673719,2.978922,-0.947892,-2.725827,-0.008604,21.331099,1.580525,0.890996,0.19597,2.727239,-3.653539,2.955214,-0.952843,-2.700696,0.007617,20.389538,1.527495,0.876487,0.170523,2.609386,-3.512022,2.758178,-0.949293,-2.562729,0.083759,16.054157,1.301587,0.014509,0.824817,0.109144,2.288441,-3.048344,2.021947,-0.748087,-2.300258,0.098541,11.193794,1.204618,0.066179,0.05167,0.680278,0.03723,1.283812,-1.671238,0.571257,-0.331631,-1.339607,0.068205,1.418885,0.508008,0.210718,0.196208,0.144539,0.480312,0.123871,0.317377,-0.405711,0.031882,-0.066705,-0.339006,0.054436,0.006102,0.037074,0.410684,0.396175,0.344505,0.199967,0.624577,0.751351,0.546769,6.245774,0.069851,0.607316,border
0.895906,0.21287,3.239695,-3.861377,2.206519,-0.186533,-3.674844,0.016063,90.716171,6.084156,0.893074,0.211987,3.221876,-3.849577,2.218629,-0.200734,-3.648843,0.015891,88.096352,5.944727,0.87503,0.206841,3.111293,-3.769004,2.261853,-0.278578,-3.490425,0.017289,73.271126,5.15798,0.018044,0.819755,0.204915,2.684597,-3.301651,1.845114,-0.324092,-2.977558,0.03202,38.375954,3.52044,0.073319,0.055275,0.665777,0.20077,1.397838,-1.747305,0.548695,-0.218559,-1.528747,0.045002,2.620443,0.858296,0.227297,0.209253,0.153979,0.462439,0.161472,0.311588,-0.395131,0.029473,-0.059298,-0.335833,0.049844,0.00597,0.038236,0.430636,0.412592,0.357317,0.203338,0.608239,0.775878,0.516345,6.082387,0.091382,0.573283,border
0.892223,0.148423,3.356167,-4.048621,2.38545,-0.173698,-3.874923,0.236931,112.27301,6.849535,0.891042,0.149376,3.352696,-4.058455,2.44683,-0.201149,-3.857306,0.232811,110.088333,6.683743,0.878377,0.156874,3.284605,-4.031326,2.613575,-0.313122,-3.718204,0.207595,94.215195,5.79729,0.012665,0.820295,0.179979,2.772602,-3.412318,1.924701,-0.301683,-3.110635,0.167975,45.93647,3.945107,0.070747,0.058082,0.664005,0.1945,1.40416,-1.743438,0.5276,-0.190111,-1.553327,0.118069,2.824311,0.929179,0.227037,0.214372,0.15629,0.461531,0.160346,0.311526,-0.393224,0.028646,-0.055119,-0.338105,0.084614,0.006191,0.040041,0.429511,0.416846,0.358764,0.202474,0.60568,0.774492,0.495458,6.056803,0.097563,0.578079,border
0.851476,0.588229,3.775038,-4.114857,1.292744,0.367553,-4.482409,0.090675,199.138947,11.761068,0.849201,0.588009,3.737467,-4.096529,1.35931,0.333364,-4.429893,0.091672,190.375107,11.34431,0.832654,0.582762,3.493625,-3.942822,1.627248,0.154248,-4.097069,0.098143,140.485413,9.036848,0.016546,0.775828,0.527527,2.787028,-3.244781,1.349514,-0.020743,-3.224038,0.110882,54.017548,5.13055,0.073372,0.056826,0.629034,0.362838,1.344316,-1.631549,0.421763,-0.117599,-1.513951,0.108218,2.595137,0.9749,0.220167,0.20362,0.146794,0.439188,0.196337,0.290619,-0.366302,0.024719,-0.050296,-0.316005,0.089443,0.004737,0.035301,0.410013,0.393466,0.33664,0.189846,0.575631,0.745056,0.467111,5.756312,0.101019,0.54369,border
0.842217,0.543572,3.928212,-4.122655,0.7504,0.583921,-4.706576,-0.068171,237.85759,13.994682,0.839463,0.542222,3.906989,-4.108963,0.782191,0.568,-4.676963,-0.063191,232.230484,13.754815,0.82124,0.532176,3.711425,-3.940448,0.867496,0.485091,-4.425539,-0.038095,187.212906,12.057146,0.018223,0.764568,0.502073,2.932746,-3.155275,0.677177,0.325919,-3.481193,-0.007489,72.149879,7.24705,0.074895,0.056672,0.624437,0.385458,1.366596,-1.520374,0.221955,0.083531,-1.603905,0.005499,3.29098,1.423719,0.215026,0.196803,0.140131,0.447115,0.214606,0.299724,-0.343292,0.014006,0.004177,-0.347469,-0.007769,0.007286,0.061827,0.392348,0.374125,0.317453,0.177322,0.562491,0.80696,0.442477,5.624909,0.123152,0.527693,border
0.854717,0.259695,3.661673,-3.937926,1.052406,0.411806,-4.349732,-0.029197,178.422484,11.358023,0.852457,0.25852,3.6322,-3.905405,1.032406,0.409105,-4.31451,-0.024598,172.650298,11.177873,0.835934,0.254235,3.429791,-3.673468,0.867907,0.404001,-4.077469,-0.001611,137.1393,10.057854,0.016523,0.782516,0.269157,2.820997,-3.017425,0.572821,0.33755,-3.354975,0.017364,62.161379,6.818089,0.069941,0.053418,0.643737,0.272298,1.411263,-1.562092,0.224099,0.097459,-1.659552,0.01051,3.787471,1.545455,0.20872,0.192197,0.138779,0.460209,0.189698,0.316968,-0.35619,0.013197,0.01432,-0.37051,0.002047,0.009525,0.074298,0.392248,0.375725,0.322308,0.183528,0.577025,0.797584,0.45403,5.770254,0.122531,0.548568,border
0.844947,0.199818,3.016488,-3.075706,0.213327,0.558926,-3.634632,0.056046,95.090697,8.967057,0.843063,0.197032,3.007311,-3.072489,0.227749,0.549572,-3.622062,0.056806,93.19633,8.86389,0.82991,0.18355,2.930399,-3.023424,0.288638,0.499061,-3.522485,0.059415,80.719069,8.191551,0.013152,0.785537,0.172981,2.576109,-2.718705,0.376949,0.360019,-3.078724,0.050564,45.876577,5.957588,0.057526,0.044374,0.654778,0.17268,1.398617,-1.537354,0.203648,0.111744,-1.649098,0.021655,3.690434,1.552068,0.188284,0.175132,0.130758,0.471378,0.16468,0.328424,-0.361104,0.011257,0.026028,-0.387132,0.017141,0.011156,0.085426,0.371685,0.358533,0.314159,0.183401,0.585679,0.78178,0.459645,5.856791,0.119244,0.562227,border
0.812908,0.301851,2.156053,-1.941582,-0.480084,0.722153,-2.663735,0.139213,23.550195,5.768994,0.812497,0.297542,2.185409,-1.994233,-0.441136,0.702683,-2.696916,0.1374,24.756037,5.811922,0.807282,0.267974,2.323135,-2.259971,-0.184841,0.582142,-2.842112,0.123868,30.922466,5.880372,0.005215,0.774029,0.185495,2.222712,-2.320279,0.203852,0.351989,-2.672269,0.090942,24.923967,4.580119,0.038468,0.033253,0.656933,0.090681,1.323782,-1.441863,0.162241,0.124772,-1.566635,0.039748,2.977535,1.430694,0.155564,0.150349,0.117096,0.480534,0.139549,0.333606,-0.357534,0.00822,0.039159,-0.396693,0.036722,0.012146,0.095005,0.331963,0.326748,0.293495,0.176399,0.589426,0.757898,0.463997,5.894257,0.112879,0.569901,border
0.777672,0.382078,1.877313,-1.614058,-0.494909,0.710933,-2.32499,0.159033,12.286494,4.64552,0.777039,0.381571,1.882943,-1.649891,-0.448472,0.681528,-2.331419,0.159839,12.813443,4.580103,0.771425,0.373379,1.911784,-1.839476,-0.172976,0.513406,-2.352882,0.161752,15.642165,4.179698,0.005614,0.743922,0.301354,1.811847,-1.897882,0.14383,0.28988,-2.187761,0.135484,12.941847,3.141065,0.033117,0.027503,0.645814,0.123346,1.161514,-1.248757,0.10436,0.133565,-1.382323,0.066582,1.904274,1.159543,0.131225,0.12561,0.098108,0.486416,0.115113,0.328882,-0.341586,0.004089,0.053211,-0.394797,0.060434,0.011706,0.100369,0.290623,0.285009,0.257506,0.159399,0.586059,0.753816,0.468674,5.860593,0.103447,0.568997,border
0.745111,0.491154,1.709711,-1.808704,0.148664,0.264561,-2.073265,0.192772,9.466126,2.761814,0.74377,0.490304,1.692789,-1.793083,0.146549,0.261843,-2.054925,0.197398,9.211887,2.714622,0.735134,0.478959,1.607097,-1.718328,0.14716,0.239997,-1.958326,0.21835,8.054821,2.464768,0.008637,0.709304,0.401289,1.446659,-1.558197,0.144441,0.195621,-1.753818,0.202183,5.555166,1.962987,0.034466,0.02583,0.629527,0.162022,0.979192,-1.028626,0.047342,0.148896,-1.177522,0.109396,1.036267,0.895103,0.114244,0.105607,0.079777,0.49087,0.09199,0.320474,-0.320339,-0.000414,0.068284,-0.388622,0.088464,0.010728,0.104389,0.2529,0.244264,0.218434,0.138657,0.580085,0.745912,0.473466,5.800845,0.093843,0.566998,border
0.697729,0.595625,1.611732,-1.840441,0.304948,0.138539,-1.97898,0.341136,7.88476,2.247138,0.697021,0.591794,1.584383,-1.80949,0.297396,0.134076,-1.943566,0.338173,7.369099,2.163273,0.690853,0.56729,1.413847,-1.606153,0.224654,0.129634,-1.735787,0.328704,4.859891,1.750392,0.006167,0.667761,0.475915,1.116208,-1.220517,0.079213,0.163907,-1.384424,0.303698,2.079528,1.218046,0.029259,0.023092,0.607662,0.213345,0.772967,-0.775143,-0.006347,0.173852,-0.948995,0.172962,0.411958,0.636178,0.089359,0.083192,0.0601,0.493776,0.070116,0.307907,-0.294016,-0.004903,0.083352,-0.377368,0.119712,0.009178,0.106142,0.203244,0.197077,0.173985,0.113885,0.570085,0.726478,0.474981,5.700845,0.084088,0.562332,border
0.650852,0.658567,1.379685,-1.550744,0.141524,0.19087,-1.741613,0.359027,7.621454,2.111715,0.648955,0.653798,1.338588,-1.50289,0.130356,0.190771,-1.69366,0.369309,6.945007,2.011267,0.638538,0.617955,1.111491,-1.22927,0.064347,0.205151,-1.434421,0.430185,3.83709,1.514995,0.010417,0.620435,0.507937,0.800887,-0.829886,-0.015417,0.228537,-1.058423,0.448774,1.068561,0.900848,0.02852,0.018103,0.581328,0.241596,0.569179,-0.506943,-0.042035,0.218384,-0.725327,0.273841,0.170781,0.462385,0.067627,0.05721,0.039107,0.494718,0.050788,0.291688,-0.263766,-0.008879,0.097599,-0.361365,0.153046,0.007377,0.105356,0.154238,0.14382,0.125717,0.08661,0.556536,0.693941,0.471867,5.565361,0.075505,0.543527,border
0.602044,0.737811,1.314313,-1.018311,-0.062464,0.503875,-1.522185,0.570617,5.341234,2.264798,0.599131,0.724998,1.247905,-0.97252,-0.078215,0.49209,-1.46461,0.57633,4.529095,2.115971,0.586161,0.651394,0.923166,-0.7426,-0.126199,0.436542,-1.179142,0.60612,1.682243,1.436823,0.01297,0.57459,0.518369,0.602473,-0.434835,-0.11577,0.387278,-0.822113,0.611445,0.279385,0.772208,0.024541,0.011571,0.555703,0.254436,0.40887,-0.252303,-0.06522,0.286864,-0.539166,0.404591,0.033891,0.348235,0.043428,0.030458,0.018887,0.495302,0.033237,0.275698,-0.234918,-0.012092,0.110285,-0.345203,0.187334,0.005769,0.103767,0.103829,0.090858,0.079288,0.060401,0.543234,0.666206,0.467569,5.432343,0.070308,0.518118,border
0.523786,0.724026,0.780889,0.090557,-0.289925,0.927303,-0.836746,0.843342,1.867164,1.675214,0.525412,0.712407,0.742225,0.0553,-0.278288,0.880806,-0.825506,0.834831,1.598277,1.568257,0.531246,0.641285,0.580961,-0.095744,-0.225433,0.678108,-0.773852,0.781949,0.605116,1.123718,-0.005834,0.530578,0.500924,0.456049,-0.00996,-0.165472,0.591663,-0.601623,0.736128,0.085724,0.729973,-0.005165,0.000668,0.531368,0.248524,0.313187,-0.018074,-0.073468,0.381787,-0.399861,0.55097,0.006614,0.30835,-0.005956,-0.000123,-0.000791,0.495255,0.015364,0.259821,-0.208411,-0.014312,0.120267,-0.328678,0.221081,0.0044,0.100791,0.030158,0.035991,0.035323,0.036114,0.530163,0.64856,0.4655,5.301634,0.068152,0.497443,border
0.489723,0.623126,0.892089,0.280521,-0.269798,1.040117,-0.759597,1.072177,0.770248,1.650722,0.489337,0.615813,0.875467,0.297803,-0.260554,1.035578,-0.737776,1.056807,0.734838,1.603673,0.488905,0.568557,0.789107,0.368216,-0.210944,0.995826,-0.627609,0.966327,0.548619,1.348364,0.000432,0.493837,0.446449,0.60916,0.394212,-0.144354,0.849975,-0.455763,0.854332,0.198915,0.871895,-0.0045,-0.004932,0.511665,0.224278,0.336744,0.169195,-0.069764,0.489001,-0.319806,0.684027,0.014665,0.329898,-0.022328,-0.02276,-0.017828,0.494777,0.015542,0.245349,-0.187922,-0.015167,0.125295,-0.313217,0.250976,0.003439,0.096189,-0.00544,-0.005872,-0.00094,0.016888,0.519811,0.635428,0.457051,5.198115,0.06944,0.482891,border
0.446328,0.522893,1.129338,0.936789,-0.409306,1.592059,-0.655269,1.071073,2.275615,2.615781,0.447512,0.5167,1.10724,0.937461,-0.373772,1.562418,-0.624957,1.063653,2.142758,2.473188,0.45402,0.481689,0.98753,0.927901,-0.207981,1.397636,-0.469735,1.013489,1.503384,1.785927,-0.006508,0.467287,0.385054,0.741192,0.721742,-0.114122,1.07045,-0.348709,0.930289,0.519739,1.0247,-0.019774,-0.013266,0.498164,0.196203,0.379275,0.306103,-0.06869,0.585208,-0.279105,0.793054,0.035977,0.375867,-0.050652,-0.044144,-0.030878,0.494839,0.017039,0.232951,-0.174977,-0.01493,0.125112,-0.30009,0.277137,0.002784,0.090424,-0.047327,-0.040819,-0.027553,0.003325,0.513247,0.628434,0.449534,5.132474,0.072061,0.477378,border
0.435232,0.412734,1.263277,1.318261,-0.182664,1.773259,-0.454997,0.962923,4.277678,2.505387,0.435277,0.410367,1.250548,1.308933,-0.166963,1.750499,-0.441566,0.971058,4.071717,2.421721,0.437535,0.392235,1.169689,1.230768,-0.101244,1.609035,-0.378267,1.007045,2.948787,1.991385,-0.002258,0.454396,0.32156,0.881795,0.89206,-0.102207,1.232935,-0.340875,0.986806,0.976767,1.253774,-0.019119,-0.016861,0.492092,0.169763,0.432881,0.375146,-0.072938,0.655687,-0.28054,0.874788,0.062868,0.439776,-0.056815,-0.054557,-0.037696,0.494925,0.030721,0.223226,-0.170642,-0.013587,0.119044,-0.289686,0.296843,0.002443,0.083562,-0.059648,-0.05739,-0.040529,-0.002833,0.511888,0.634527,0.44009,5.118882,0.075281,0.486908,border
